Match_id,Player_1_playerid,Player_1_hero_id,Player_1_item1,Player_1_item2,Player_1_item3,Player_1_item4,Player_1_item5,Player_1_backpack1,Player_1_backpack2,Player_1_backpack3,Player_1_kills,Player_1_deaths,Player_1_assists,Player_1_last_hits,Player_1_denies,Player_1_gold_per_min,Player_1_xp_per_min,Player_1_level,Player_1_networth,Player_1_aghanims_scepter,Player_1_aghanims_shard,Player_1_moonshard,Player_1_hero_damage,Player_1_tower_damage,Player_1_hero_healing,Player_1_gold,Player_1_gold_spent,Player_1_scaled_hero_damage,Player_1_scaled_tower_damage,Player_1_scaled_hero_healing,Player_2_playerid,Player_2_hero_id,Player_2_item1,Player_2_item2,Player_2_item3,Player_2_item4,Player_2_item5,Player_2_backpack1,Player_2_backpack2,Player_2_backpack3,Player_2_kills,Player_2_deaths,Player_2_assists,Player_2_last_hits,Player_2_denies,Player_2_gold_per_min,Player_2_xp_per_min,Player_2_level,Player_2_networth,Player_2_aghanims_scepter,Player_2_aghanims_shard,Player_2_moonshard,Player_2_hero_damage,Player_2_tower_damage,Player_2_hero_healing,Player_2_gold,Player_2_gold_spent,Player_2_scaled_hero_damage,Player_2_scaled_tower_damage,Player_2_scaled_hero_healing,Player_3_playerid,Player_3_hero_id,Player_3_item1,Player_3_item2,Player_3_item3,Player_3_item4,Player_3_item5,Player_3_backpack1,Player_3_backpack2,Player_3_backpack3,Player_3_kills,Player_3_deaths,Player_3_assists,Player_3_last_hits,Player_3_denies,Player_3_gold_per_min,Player_3_xp_per_min,Player_3_level,Player_3_networth,Player_3_aghanims_scepter,Player_3_aghanims_shard,Player_3_moonshard,Player_3_hero_damage,Player_3_tower_damage,Player_3_hero_healing,Player_3_gold,Player_3_gold_spent,Player_3_scaled_hero_damage,Player_3_scaled_tower_damage,Player_3_scaled_hero_healing,Player_4_playerid,Player_4_hero_id,Player_4_item1,Player_4_item2,Player_4_item3,Player_4_item4,Player_4_item5,Player_4_backpack1,Player_4_backpack2,Player_4_backpack3,Player_4_kills,Player_4_deaths,Player_4_assists,Player_4_last_hits,Player_4_denies,Player_4_gold_per_min,Player_4_xp_per_min,Player_4_level,Player_4_networth,Player_4_aghanims_scepter,Player_4_aghanims_shard,Player_4_moonshard,Player_4_hero_damage,Player_4_tower_damage,Player_4_hero_healing,Player_4_gold,Player_4_gold_spent,Player_4_scaled_hero_damage,Player_4_scaled_tower_damage,Player_4_scaled_hero_healing,Player_5_playerid,Player_5_hero_id,Player_5_item1,Player_5_item2,Player_5_item3,Player_5_item4,Player_5_item5,Player_5_backpack1,Player_5_backpack2,Player_5_backpack3,Player_5_kills,Player_5_deaths,Player_5_assists,Player_5_last_hits,Player_5_denies,Player_5_gold_per_min,Player_5_xp_per_min,Player_5_level,Player_5_networth,Player_5_aghanims_scepter,Player_5_aghanims_shard,Player_5_moonshard,Player_5_hero_damage,Player_5_tower_damage,Player_5_hero_healing,Player_5_gold,Player_5_gold_spent,Player_5_scaled_hero_damage,Player_5_scaled_tower_damage,Player_5_scaled_hero_healing,Player_6_playerid,Player_6_hero_id,Player_6_item1,Player_6_item2,Player_6_item3,Player_6_item4,Player_6_item5,Player_6_backpack1,Player_6_backpack2,Player_6_backpack3,Player_6_kills,Player_6_deaths,Player_6_assists,Player_6_last_hits,Player_6_denies,Player_6_gold_per_min,Player_6_xp_per_min,Player_6_level,Player_6_networth,Player_6_aghanims_scepter,Player_6_aghanims_shard,Player_6_moonshard,Player_6_hero_damage,Player_6_tower_damage,Player_6_hero_healing,Player_6_gold,Player_6_gold_spent,Player_6_scaled_hero_damage,Player_6_scaled_tower_damage,Player_6_scaled_hero_healing,Player_7_playerid,Player_7_hero_id,Player_7_item1,Player_7_item2,Player_7_item3,Player_7_item4,Player_7_item5,Player_7_backpack1,Player_7_backpack2,Player_7_backpack3,Player_7_kills,Player_7_deaths,Player_7_assists,Player_7_last_hits,Player_7_denies,Player_7_gold_per_min,Player_7_xp_per_min,Player_7_level,Player_7_networth,Player_7_aghanims_scepter,Player_7_aghanims_shard,Player_7_moonshard,Player_7_hero_damage,Player_7_tower_damage,Player_7_hero_healing,Player_7_gold,Player_7_gold_spent,Player_7_scaled_hero_damage,Player_7_scaled_tower_damage,Player_7_scaled_hero_healing,Player_8_playerid,Player_8_hero_id,Player_8_item1,Player_8_item2,Player_8_item3,Player_8_item4,Player_8_item5,Player_8_backpack1,Player_8_backpack2,Player_8_backpack3,Player_8_kills,Player_8_deaths,Player_8_assists,Player_8_last_hits,Player_8_denies,Player_8_gold_per_min,Player_8_xp_per_min,Player_8_level,Player_8_networth,Player_8_aghanims_scepter,Player_8_aghanims_shard,Player_8_moonshard,Player_8_hero_damage,Player_8_tower_damage,Player_8_hero_healing,Player_8_gold,Player_8_gold_spent,Player_8_scaled_hero_damage,Player_8_scaled_tower_damage,Player_8_scaled_hero_healing,Player_9_playerid,Player_9_hero_id,Player_9_item1,Player_9_item2,Player_9_item3,Player_9_item4,Player_9_item5,Player_9_backpack1,Player_9_backpack2,Player_9_backpack3,Player_9_kills,Player_9_deaths,Player_9_assists,Player_9_last_hits,Player_9_denies,Player_9_gold_per_min,Player_9_xp_per_min,Player_9_level,Player_9_networth,Player_9_aghanims_scepter,Player_9_aghanims_shard,Player_9_moonshard,Player_9_hero_damage,Player_9_tower_damage,Player_9_hero_healing,Player_9_gold,Player_9_gold_spent,Player_9_scaled_hero_damage,Player_9_scaled_tower_damage,Player_9_scaled_hero_healing,Player_10_playerid,Player_10_hero_id,Player_10_item1,Player_10_item2,Player_10_item3,Player_10_item4,Player_10_item5,Player_10_backpack1,Player_10_backpack2,Player_10_backpack3,Player_10_kills,Player_10_deaths,Player_10_assists,Player_10_last_hits,Player_10_denies,Player_10_gold_per_min,Player_10_xp_per_min,Player_10_level,Player_10_networth,Player_10_aghanims_scepter,Player_10_aghanims_shard,Player_10_moonshard,Player_10_hero_damage,Player_10_tower_damage,Player_10_hero_healing,Player_10_gold,Player_10_gold_spent,Player_10_scaled_hero_damage,Player_10_scaled_tower_damage,Player_10_scaled_hero_healing,Result,Duration,First_blood_time,Lobby_type,Game_mode,Radiant_score,Dire_score,Radiant_team_id,Dire_team_id,Radiant_team_name,Dire_team_name
6215148622,100471531,53,119,229,131,162,267,0,0,0,5,6,30,197,3,487,653,24,16020,0,0,0,22563,3049,1246,2055,16485,10584,1318,1058,102099826,51,214,36,108,40,218,188,0,0,6,8,35,75,23,369,552,23,11854,0,0,0,26231,738,774,3824,11865,12972,454,343,99983413,120,1,100,256,208,29,0,0,40,7,3,28,211,7,524,735,27,19416,0,1,0,24585,1998,0,2011,20625,11070,1281,0,132309493,63,116,156,160,225,166,0,0,0,25,2,17,433,16,834,819,29,33326,0,1,0,57634,18244,0,5426,29545,27605,8481,0,113435203,17,259,41,98,116,180,38,178,0,9,5,22,262,13,531,695,26,26624,1,0,0,29672,3623,110,3844,19580,16233,2112,51,292921272,16,214,1,178,100,119,209,0,0,2,13,15,248,3,419,643,24,13781,0,0,0,28545,71,0,1,15335,13645,48,0,153836240,39,36,116,98,123,108,41,0,0,7,7,7,382,20,557,732,26,19778,0,0,0,27950,736,151,1728,20290,13324,471,74,164685175,72,116,154,10,156,141,0,0,0,4,9,12,528,11,672,780,26,25000,0,0,0,35059,2040,0,1475,26405,16710,1202,0,119631156,29,102,37,210,36,214,358,188,0,2,11,11,76,4,287,359,18,9850,0,0,0,7642,0,756,1025,11040,3984,0,409,157989498,107,29,190,100,60,92,0,0,188,7,12,12,61,0,297,550,23,9621,0,0,0,14321,46,738,2631,8920,6759,33,362,Radiant,2594,91,1,2,52,23,350190,8254400,Fnatic,beastcoast
6215021963,81306398,111,254,40,0,232,29,0,0,675,2,7,12,31,4,254,335,19,6955,0,1,0,6609,127,5981,650,11290,4666,82,2614,85937380,25,116,156,236,141,48,0,0,0,4,6,10,482,9,595,677,26,25024,0,0,0,21127,7657,0,1674,26940,10479,3764,0,117956848,16,100,214,123,256,1,0,0,0,7,5,11,225,5,401,507,24,16507,0,0,0,23295,0,0,2827,15860,10066,0,0,105045291,63,16,108,226,267,40,16,0,0,4,7,14,125,4,337,477,23,12552,0,0,0,15567,903,371,1232,14290,10533,578,236,86822085,8,249,158,160,50,252,0,0,0,7,6,7,498,5,630,558,25,27119,0,1,0,22331,5254,9905,1169,27275,10318,2456,2581,137193239,67,147,116,63,225,160,0,0,0,11,2,17,473,11,674,736,28,30257,0,0,0,49327,5499,0,5907,27360,19769,3063,0,106863163,74,96,110,108,102,267,0,0,0,10,5,13,392,14,662,712,27,29604,0,1,0,32226,8063,0,5789,27390,15212,3417,0,139937922,69,50,119,604,110,65,0,0,0,3,5,21,306,4,636,594,26,38189,1,1,0,20208,1907,0,5489,26620,9079,987,0,101695162,7,1,102,256,33,226,0,0,0,2,3,16,161,1,358,559,25,16079,0,1,0,14285,1380,0,2779,14805,6008,649,0,90882159,128,29,229,30,226,218,0,188,0,5,10,18,52,4,333,488,23,12791,0,0,0,15281,1997,920,3616,13830,9264,833,430,Dire,3069,130,1,2,24,31,8255756,8204512,SG esports,Elephant
6215098191,81306398,84,190,218,40,29,34,0,0,0,3,9,7,15,1,208,235,11,4413,0,1,0,14944,0,408,508,8600,7881,0,293,117956848,129,178,50,40,36,1,240,11,0,2,5,5,129,8,343,389,15,8912,0,0,0,13810,662,0,1127,8410,6518,334,0,85937380,11,116,63,36,26,236,0,0,0,7,7,10,226,7,490,512,18,12825,0,0,0,19854,1756,0,2075,12465,12408,1085,0,105045291,20,216,36,0,214,60,356,0,0,2,10,10,14,3,191,270,12,3708,0,0,0,9319,141,1853,873,4915,6531,76,1150,86822085,98,1,178,226,29,108,0,0,0,3,3,2,260,1,528,607,20,13704,0,0,0,14263,743,0,74,15065,7402,424,0,137193239,19,156,116,63,249,252,0,11,0,9,2,8,374,9,745,797,23,22731,0,1,0,29581,19662,0,2201,20965,16371,10601,0,106863163,74,267,77,77,116,36,0,0,0,7,4,19,126,18,447,607,20,13452,0,0,0,20839,793,0,2527,11235,13663,428,0,139937922,77,635,185,11,108,86,16,21,0,8,3,21,207,16,551,643,20,16603,0,0,0,15590,8224,6156,898,16325,11601,3885,1219,101695162,103,50,229,36,0,0,188,0,0,3,5,20,59,2,328,509,18,9353,0,0,0,13073,711,0,3628,6790,7920,372,0,90882159,75,29,190,188,34,43,0,0,0,7,4,21,17,3,347,430,16,8673,0,0,0,15428,265,0,4048,8080,11950,208,0,Dire,1827,252,1,2,17,34,8255756,8204512,SG esports,Elephant
6215145875,19672354,104,188,29,0,36,178,0,0,0,2,5,8,32,1,291,330,10,4275,0,0,0,7842,103,1602,2495,4015,7164,57,840,111620041,48,20,147,63,36,236,0,0,28,9,0,3,240,16,752,626,15,15072,0,0,0,11854,11420,0,1317,14085,10892,5434,0,88271237,91,269,79,11,178,31,0,0,0,1,1,14,88,3,359,443,13,7071,0,0,0,7052,365,13073,1386,6500,6610,194,4508,103735745,103,50,0,36,244,21,0,0,0,3,2,12,15,11,261,322,10,4433,0,0,0,12366,1114,180,1133,4460,10676,688,123,94054712,74,92,29,229,36,77,0,0,0,6,0,9,87,36,454,550,14,9167,0,0,0,10343,1411,390,2447,7030,7653,602,211,38628747,63,36,92,0,40,0,0,0,0,1,6,1,17,2,177,189,7,2558,0,0,0,12243,0,0,1088,3105,11042,0,0,238239590,46,1,63,168,41,20,16,0,0,5,3,0,146,6,448,518,14,8437,0,0,0,9043,595,0,257,9240,6836,296,0,126212866,7,40,1,36,214,178,0,0,0,1,6,6,68,6,299,346,11,4825,0,0,0,8526,0,0,190,6045,6296,0,0,145550466,84,34,38,218,0,214,0,0,0,0,4,3,5,0,146,216,8,1720,0,0,0,11017,0,1164,395,3040,7642,0,1038,97658618,67,36,11,108,596,63,0,0,0,1,2,0,112,4,371,362,11,7656,0,0,0,4354,0,0,276,7540,2893,0,0,Radiant,1172,192,1,2,21,8,2586976,8260983,OG,Undying
6215201229,38628747,9,102,267,254,231,30,42,34,0,7,3,23,153,0,397,585,24,18989,0,0,0,24550,319,7567,2649,17770,11808,206,2798,238239590,19,1,63,36,152,116,0,11,41,9,6,18,289,7,492,627,25,20382,0,1,0,30847,5049,0,4327,18615,15542,2101,0,126212866,29,131,1,110,50,178,0,0,0,5,6,17,248,3,459,635,25,20906,0,1,0,34234,893,0,4176,18425,12804,253,0,145550466,85,269,214,43,102,256,0,0,0,2,11,23,45,2,274,434,21,9986,0,0,0,8565,0,11772,1211,12070,3677,0,6071,97658618,10,154,141,160,156,63,825,0,0,11,3,8,427,12,657,724,27,29493,0,0,0,44052,13298,0,4343,28415,16842,5452,0,19672354,128,187,214,1,0,0,0,39,290,3,8,10,122,6,340,461,22,10435,0,1,0,18671,49,2168,2475,15100,8106,17,971,111620041,97,603,63,156,116,252,0,0,0,5,5,11,507,4,608,729,26,27256,0,1,0,37563,6240,0,806,28230,15068,2959,0,88271237,43,63,116,119,229,260,0,0,0,9,7,11,291,12,453,574,24,19409,0,1,0,40559,1579,0,984,19480,19086,742,0,103735745,51,33,40,36,108,214,38,0,0,3,9,22,76,26,304,399,20,11869,0,0,0,27504,74,0,1014,13685,12246,49,0,94054712,34,41,96,600,108,178,0,0,0,9,6,15,321,13,543,775,27,21422,0,0,0,71230,70,395,1117,21550,30528,52,136,Radiant,2917,136,1,2,35,29,8260983,2586976,Undying,OG
6215228412,202217968,46,1,263,168,116,141,0,0,41,7,1,11,429,14,747,815,26,27332,0,1,0,35820,11826,379,4257,24180,17226,5366,267,168028715,70,1,174,208,116,30,40,0,0,9,3,7,260,10,537,669,23,26700,1,1,0,25080,2501,20,2045,18860,13312,1230,10,138857296,129,1,151,210,116,36,178,0,0,7,2,10,256,14,506,557,21,18506,0,0,0,13135,3262,0,3421,15825,7863,1521,0,139876032,86,1,108,36,0,100,0,0,0,1,1,15,122,4,348,489,20,11987,0,0,0,9380,964,1114,962,12580,5136,402,544,101259972,84,40,0,180,216,34,287,0,0,1,6,11,23,2,256,400,18,6358,0,0,0,14691,427,1920,1678,7770,8309,181,1069,148215639,95,143,50,116,24,166,0,0,0,4,9,3,326,4,498,528,21,15585,0,0,0,17893,121,0,1135,15260,8804,27,0,89423756,83,269,187,86,214,218,38,0,0,0,5,10,32,0,227,272,14,5075,0,0,0,6606,264,6200,0,8080,3754,154,2997,129958758,60,36,1,73,50,116,0,0,0,3,3,7,187,12,351,400,18,12616,0,0,0,11287,1356,0,1361,11970,6797,830,0,207829314,63,108,267,36,0,0,0,0,0,1,4,10,138,2,300,461,19,10208,0,1,0,13164,148,240,1218,10675,9263,56,132,373520478,25,7,236,41,249,48,16,77,77,5,5,4,310,14,510,647,23,18522,0,0,0,18349,1140,0,1787,18305,10114,620,0,Radiant,2244,283,1,2,26,13,5,6209166,INVICTUS GAMING,Team Aster
6215316000,148215639,54,156,50,36,151,160,0,0,0,7,3,2,386,21,596,593,22,19920,0,0,0,11815,968,0,945,19710,6878,527,0,89423756,27,1,244,36,29,218,188,0,0,0,5,9,59,1,261,322,15,7268,0,0,0,12327,2742,312,1343,10135,7077,1540,116,129958758,29,178,1,210,50,36,0,0,0,1,5,3,223,3,365,453,19,12613,0,0,0,10026,408,0,2583,10630,6229,253,0,207829314,114,261,229,261,50,42,0,40,0,0,10,9,86,3,241,325,15,7326,0,0,0,6240,0,220,1096,7820,4264,0,230,373520478,39,11,36,77,98,63,41,0,0,3,4,2,250,16,394,451,19,13913,0,1,0,13808,212,110,1728,13760,9424,119,67,138857296,53,1,98,249,63,116,216,0,0,8,4,6,487,36,737,773,25,27079,0,1,0,24793,6465,0,3654,24305,14278,2667,0,202217968,126,100,65,116,273,29,0,0,0,6,2,11,304,7,573,712,24,21700,0,1,0,16109,431,0,1750,20430,9575,224,0,139876032,100,1,108,36,0,0,0,0,0,3,4,16,57,3,283,422,18,9939,0,0,0,9842,22,0,2014,8750,5290,18,0,168028715,19,1,249,116,156,247,41,63,0,6,0,12,476,8,750,821,26,27992,0,1,0,26070,10051,0,1792,27075,12436,4606,0,101259972,110,43,9,214,244,34,188,0,0,4,2,15,59,5,305,529,21,9142,0,1,0,10737,128,5145,2567,9910,7151,61,1778,Dire,2229,4,1,2,12,27,6209166,5,Team Aster,INVICTUS GAMING
6215235786,184950344,97,164,34,180,1,40,0,0,0,1,1,12,168,7,447,495,16,11658,0,1,0,4109,1183,0,3823,8480,2622,589,0,94281932,36,48,1,36,206,226,0,77,0,9,1,8,218,33,581,651,19,15321,0,0,0,13387,2054,4555,966,15225,10387,1105,2288,136829091,5,232,29,1,40,218,0,0,0,5,3,13,22,4,304,359,13,5308,0,0,0,9470,495,800,53,9155,9350,255,796,121404228,128,34,56,187,237,180,0,0,0,1,2,9,51,0,274,399,14,6223,0,0,0,7379,2723,1104,2623,5185,7404,1080,1018,375507918,10,36,176,156,596,0,20,0,237,6,0,6,257,21,631,750,21,16800,0,0,0,14646,13107,0,2575,14915,10192,4818,0,41231571,104,178,11,1,50,127,0,0,0,1,4,3,125,9,335,434,15,8494,0,1,0,6989,0,180,309,9010,6083,0,282,12231202,106,11,50,116,166,41,0,0,0,3,4,0,156,1,397,522,17,9929,0,0,0,9638,232,0,424,10285,5787,177,0,412753955,94,11,63,170,116,160,0,0,0,1,1,1,294,16,538,617,18,14198,0,0,0,4300,118,0,718,13950,3437,44,0,18180970,88,100,214,0,36,216,0,0,0,1,5,4,24,2,209,310,12,4838,0,0,0,7424,18,0,473,5605,5444,15,0,94049589,63,57,188,0,267,42,0,0,0,1,9,1,56,1,237,282,11,4630,0,0,0,7619,0,364,365,6250,8061,0,256,Radiant,1587,156,1,2,22,7,8214850,111474,T1,Alliance
6215317749,41231571,129,178,0,1,50,116,0,0,0,2,8,12,190,12,317,406,22,14214,0,0,0,23875,33,0,2134,14130,9544,26,0,12231202,35,263,63,249,116,135,0,0,0,10,6,7,602,9,667,554,25,29919,0,1,0,67610,2120,0,2844,29510,23563,898,0,412753955,70,174,50,208,1,108,0,0,0,6,7,6,541,4,611,621,27,27726,0,1,0,17560,996,0,3501,25945,7958,562,0,18180970,91,229,79,40,269,102,0,0,0,1,10,16,27,3,241,428,23,10502,0,0,0,7838,48,26569,797,10600,3630,18,7281,94049589,84,232,214,188,190,218,0,0,0,1,17,14,41,0,235,333,20,7511,0,1,0,20767,0,400,1136,10175,8819,0,321,184950344,7,116,249,0,63,1,0,0,178,1,6,24,309,19,439,591,27,25831,1,0,0,18571,653,0,5101,17070,7728,349,0,94281932,25,110,603,116,249,156,38,48,0,19,2,19,706,18,848,790,30,52727,1,0,1,55770,21535,0,9177,41265,26572,10504,0,136829091,128,108,48,1,37,30,0,0,0,7,4,28,73,7,377,552,26,15335,0,1,0,24231,495,1008,3435,18260,12000,89,690,121404228,103,50,603,172,185,108,0,0,0,7,7,25,171,5,375,520,26,19374,0,1,0,24578,0,380,1819,17585,11711,0,182,375507918,15,117,210,114,110,112,48,0,0,14,2,25,581,10,753,756,30,40683,1,1,0,60064,11896,0,8058,38790,23918,4566,0,Dire,3460,0,1,2,21,48,111474,8214850,Alliance,T1
6215155071,86745912,19,152,63,34,252,116,0,0,13,5,1,5,230,16,676,631,18,16108,0,1,0,11309,20101,0,3188,13780,8234,10032,0,154715080,23,116,50,36,1,41,11,0,0,6,0,7,193,2,560,578,17,12868,0,0,0,9506,128,110,163,13990,7906,88,37,94155156,87,36,214,40,42,38,0,0,0,2,2,9,14,2,285,325,12,4894,0,1,0,5327,301,506,1664,5890,5020,129,209,84772440,38,635,116,0,29,0,0,0,0,2,1,12,167,13,511,487,15,12734,0,0,0,4527,3394,1292,1654,11290,3718,1731,291,25907144,103,214,100,36,216,0,0,0,0,2,1,15,23,4,280,439,14,6509,0,0,0,5540,261,437,2309,4980,6230,135,187,186837494,75,216,34,218,28,29,188,356,39,2,4,2,15,0,178,200,9,3142,0,0,0,4855,0,576,1727,3215,4132,0,573,95825708,95,0,116,50,36,596,0,0,0,1,4,1,173,16,425,469,15,10024,0,0,0,5177,2635,0,124,10370,3374,1272,0,59463394,11,1,100,41,36,29,265,0,0,1,4,1,198,13,458,456,14,10267,0,0,0,6279,0,0,342,12335,5462,0,0,349310876,114,265,92,34,29,0,0,39,0,1,4,2,32,1,200,305,11,3987,0,0,0,4146,0,254,1197,4020,3138,0,312,407321629,16,1,34,178,11,29,16,0,0,0,2,1,103,6,299,351,12,6940,0,0,0,5563,0,0,1205,6295,2346,0,0,Radiant,1436,283,1,2,18,5,39,7391077,Evil Geniuses,Thunder Predator
6215226977,86745912,48,156,160,256,141,116,0,0,147,14,1,8,895,16,973,677,29,49653,1,1,0,36863,18550,0,10028,43355,15964,7265,0,154715080,17,116,98,119,259,63,41,0,38,12,7,17,449,4,603,659,28,25839,0,1,0,29154,682,159,3439,29545,17032,318,121,94155156,75,30,214,37,40,0,290,36,0,3,7,23,54,2,328,410,22,13512,0,0,0,10083,676,0,7277,11785,6489,295,0,84772440,15,596,116,112,63,110,0,40,834,5,7,14,369,18,503,611,27,29122,1,0,0,18742,8393,0,2817,22685,9836,3762,0,25907144,107,1,92,36,0,108,40,0,0,1,6,26,58,0,311,550,26,12938,0,0,0,18709,195,910,4598,10545,9924,101,501,186837494,64,0,226,218,40,96,290,356,0,3,9,16,74,2,308,429,23,12120,0,0,0,12386,222,1200,1440,15255,7035,107,549,59463394,74,108,65,110,116,256,0,0,0,3,4,11,253,7,478,521,25,23449,0,0,0,22855,618,480,1499,24955,9936,186,180,95825708,46,603,168,263,116,225,379,0,0,11,5,9,632,15,782,659,28,38948,1,1,0,43344,16242,0,2668,33250,19762,8232,0,349310876,114,569,250,218,0,256,0,0,0,8,10,11,102,0,339,447,23,13107,0,0,0,13228,103,0,1357,15845,7936,76,0,407321629,104,50,1,127,34,229,0,0,0,2,8,13,162,5,323,432,23,14184,0,1,0,15591,1233,3555,1609,15905,5055,554,1736,Radiant,3347,70,1,2,36,27,39,7391077,Evil Geniuses,Thunder Predator
6215298876,292921272,110,214,116,267,40,36,0,0,0,4,9,8,154,15,338,464,21,9849,0,1,0,21501,333,1291,4,11130,10737,246,339,119631156,79,1,218,37,0,214,290,0,40,2,9,11,50,1,268,295,16,7820,0,1,0,9957,75,234,1265,11315,6480,59,198,164685175,18,603,116,135,210,252,0,0,0,4,4,4,544,4,695,799,26,28254,0,0,0,11427,1946,0,1154,29520,6316,766,0,157989498,7,29,0,40,37,1,0,0,0,1,6,12,80,0,286,498,22,9868,0,1,0,9330,0,0,1038,10445,4439,0,0,153836240,25,256,116,1,249,36,0,0,0,7,9,4,379,20,557,645,24,18506,0,0,0,20574,1245,110,806,19540,12114,668,77,277141004,6,1,116,154,63,139,11,0,0,11,4,11,386,17,613,729,26,25504,0,0,0,30319,9366,0,3949,25745,12071,4259,0,134276083,29,1,116,50,9,110,118,0,0,3,4,20,308,12,497,698,25,20906,0,0,0,20685,921,0,3756,18690,10157,508,0,143693439,103,229,81,34,185,218,0,0,0,1,3,25,74,1,334,522,22,11104,0,0,0,11478,89,610,1854,12410,4535,30,285,107803494,46,63,168,263,135,603,41,0,0,16,2,9,533,9,854,922,29,35421,0,1,0,40066,19598,110,5371,30350,18958,10573,84,138543123,26,30,1,102,214,256,0,40,0,6,5,17,88,5,355,607,24,12964,0,0,0,11645,696,0,2134,12780,7684,287,0,Dire,2641,21,1,2,18,37,8254400,726228,beastcoast,Vici Gaming
6215417951,277141004,18,156,600,210,116,135,381,0,0,10,5,13,585,5,708,772,28,28911,0,1,0,42838,2310,0,486,32370,15205,1333,0,143693439,103,229,218,34,210,81,188,0,0,2,8,26,81,1,322,568,26,11016,0,0,0,29128,0,1051,816,13745,10388,0,549,134276083,60,1,135,50,252,116,362,0,0,17,6,16,253,8,518,719,29,22669,0,0,0,55215,960,0,1844,27180,23515,619,0,107803494,15,110,210,100,63,119,0,39,41,9,8,20,461,9,610,630,27,26653,0,1,0,55855,1476,175,2903,23615,21318,791,188,138543123,63,36,92,1466,256,0,188,218,0,7,11,19,225,5,445,659,28,17495,0,1,0,32548,817,1048,1355,17900,13860,331,442,292921272,129,29,1,226,116,110,36,0,0,8,9,23,290,19,536,689,29,20901,0,1,0,43689,6107,0,3301,23440,17121,2908,0,119631156,87,1,102,42,214,108,825,0,0,3,15,16,88,5,307,444,22,10443,0,0,0,13048,740,1428,768,12830,8316,300,556,164685175,95,208,158,123,116,160,0,0,0,10,6,18,577,3,759,776,29,33798,0,0,0,58073,17037,0,3723,32635,22668,7277,0,157989498,19,214,102,30,226,1,0,34,40,2,10,21,81,0,342,563,26,13057,0,0,0,19873,667,380,1052,14485,7193,254,271,153836240,21,123,116,1,30,135,48,0,0,14,6,13,334,12,561,601,27,24831,0,0,0,42853,5609,360,2256,24885,17428,2411,107,Dire,3179,3,1,2,46,38,726228,8254400,Vici Gaming,beastcoast
6215413370,113331514,103,190,214,36,254,0,40,0,0,4,4,20,21,2,280,382,17,7724,0,0,0,8050,0,490,2644,7090,6119,0,252,321580662,95,116,63,156,143,166,0,0,36,9,2,9,378,2,695,766,24,26014,0,1,0,31013,14519,0,3814,21580,16187,6432,0,431770905,19,1,249,36,63,252,11,41,0,14,0,13,299,6,632,802,25,22809,0,1,0,33962,1964,147,4404,18865,20274,1245,100,256156323,27,1,214,265,232,34,287,0,0,1,8,9,31,7,249,341,15,6223,0,0,0,7347,5752,0,248,9360,6985,2788,0,302214028,29,50,1,210,131,178,0,0,0,3,2,14,240,13,496,688,23,17250,0,0,0,15601,850,0,3470,15365,9763,497,0,100471531,91,40,0,269,0,0,0,0,0,0,6,6,28,0,171,307,14,4684,0,1,0,5651,70,10432,704,6735,3703,23,4833,102099826,87,214,34,88,218,40,188,0,0,4,11,5,30,2,201,243,13,4336,0,0,0,9448,0,400,506,7325,7071,0,309,99983413,98,100,178,36,210,180,0,0,0,2,7,4,245,10,404,442,18,11274,0,0,0,13126,1009,0,969,10785,6876,622,0,132309493,70,1,50,143,174,116,0,0,0,7,4,1,272,8,496,475,19,15149,0,0,0,17691,16,0,249,16395,10034,4,0,113435203,17,178,41,98,116,180,77,0,40,3,3,6,276,8,424,510,20,12706,0,0,0,21489,148,0,1391,12535,11594,70,0,Radiant,2149,30,1,2,31,16,7119388,350190,Team Spirit,Fnatic
6215521275,100471531,128,40,229,593,29,37,0,0,0,3,10,19,36,0,243,388,21,9320,0,1,0,23465,462,2549,2415,9045,10442,184,1151,102099826,83,214,1,88,0,226,0,0,0,3,6,16,106,1,325,558,25,11485,0,0,0,11865,0,7393,3885,12870,5174,0,2469,99983413,29,1,178,110,210,50,0,0,0,3,7,15,288,22,413,558,25,17933,0,0,0,20538,1033,0,703,19510,9527,474,0,132309493,46,603,63,141,116,263,0,0,0,9,3,5,700,3,828,732,29,39183,1,1,0,29666,13813,0,6433,33360,10190,6824,0,113435203,39,41,119,250,116,63,40,0,38,10,5,11,478,17,608,715,27,25270,0,1,0,46875,983,330,990,27625,19792,493,99,113331514,103,229,214,36,37,218,0,188,0,2,10,22,41,2,289,440,23,12700,0,0,0,11517,0,2960,5950,9275,5208,0,1137,321580662,19,116,603,249,112,247,0,0,0,11,4,9,663,4,785,770,29,38369,0,1,0,44221,24294,0,6394,38750,16945,10827,0,431770905,15,116,117,210,63,110,100,0,0,9,4,16,445,9,588,727,28,27880,0,0,0,33740,830,0,1180,28735,14104,283,0,256156323,79,1,232,34,30,214,42,40,0,3,6,16,73,2,296,411,22,12412,0,0,0,9705,318,0,2382,11660,5638,100,0,302214028,129,50,600,110,116,210,0,0,0,5,4,22,408,11,562,610,28,28681,0,1,0,27420,1574,0,5601,26785,11442,751,0,Dire,3254,0,1,2,28,31,350190,7119388,Fnatic,Team Spirit
